dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,row_id,cluster,cluster_label,severity_rank
-0.6386168246926871,-0.12789923298967334,-0.13905877746665063,0.16922977245860282,0.26784143340643485,0.5335642029858493,-0.15329692158660166,0.24196425172175842,-0.14498962903156812,-0.5448788048463192,0.3082453679320459,-0.5548387500304378,0.6389670156685661,-0.44040156364946803,-0.02057289176321907,0,2,cluster_2,4
-0.6150028167372534,0.0009648834935331771,-0.12555692895947665,0.08870923621157747,0.7092050909856805,-0.9059159053127319,-0.6871677537601717,-1.0591459468690638,0.7075363364219939,1.1860337930763916,0.19044269074671055,0.2670546438985129,-0.027524684714770275,0.53048355807347,-0.8103190297123444,1,2,cluster_2,4
0.5373229067841335,-0.16188722885507886,-0.25270666160644667,-0.39344550496770603,-0.30530772865550176,0.2399461307540816,-0.29812302387100653,0.05222806295438084,1.035375132706188,-0.8882882604519959,-0.4797298581143487,0.29000225128730867,1.1528857141272697,0.41636999704170335,0.6958226658139032,2,2,cluster_2,4
-0.8025215023583077,-0.17619482616210516,-0.26553162265688823,-0.04597758993508618,0.4510741392364109,-0.27363348321994113,-0.31661924270015224,-0.47557702868890783,-0.2615997269574554,0.005374940523257813,-0.9885449925456979,-0.16889088760338955,0.6357877612689076,0.22097050866906662,-0.1723393043712876,3,2,cluster_2,4
-0.2732870419324024,-0.43433195267814406,0.8077690723210582,-0.9539632422477464,-1.5413060479197547,-0.739912665867581,0.7325171098608455,0.5681266837864513,-0.12155198585901232,1.2536742555848688,0.9758526019264024,-3.9351650004404344,0.041282648853603984,0.765249615981907,-0.43938756289972863,4,1,cluster_1,2
0.4899783009510611,-0.6654999312260687,0.21600989909449983,-0.6517402000914061,0.7331818764446085,0.07007525571896261,-0.74132658111093,-1.3206591484168309,0.09449188007823131,0.5370284620728905,-0.8236144437161582,0.6081200667612026,0.08806479140592545,1.7205670807042512,-0.6705311366284354,5,2,cluster_2,4
0.17506072043395687,-0.7923662862871803,-0.6412160514887761,-0.5459580685740811,-0.8541960645280374,-1.2982038619607368,0.7695771531678383,-0.05743133004579013,0.23220971326919443,0.4392612105099946,1.326396564608854,0.4633102090971837,-0.8566246524839072,0.40712659511616067,1.5882325384107925,6,3,cluster_3,5
-0.8618408142168928,-0.34060524218080046,-0.1161439288632728,-0.3499477346648434,0.3978755834902113,-0.14521113128523996,0.06056767924398269,-1.1900589542829934,0.40206115208866333,-0.26054483131959955,-0.5639887791962018,-0.16791105502976264,-0.04369611978426927,-0.6236241945454798,0.6100326169932988,7,2,cluster_2,4
-0.43087958607987037,0.6740742504063728,-0.48958074323110273,-0.09911298634193492,-0.2386870449903884,-0.20587915211303218,-0.12984763785885767,-0.8697679437076038,0.6851921181360969,-0.3051600888291034,0.3454088813892823,-0.2463719992400997,0.5097810806866341,-0.022405288593508408,-0.038714588849082084,8,2,cluster_2,4
2.8584323393942905,-2.221766519563291,-1.636114659022346,-0.7470694143016695,0.5578694797045741,1.3987490118314154,0.5951970572058892,-0.6191678425093726,-0.21504874751557704,1.1620467248176969,1.0331644588691498,1.631162742644776,-2.1966374589791067,1.807150395271875,3.751729924539912,9,0,cluster_0,1
0.26448453575587033,-0.9068115887538181,0.6039397172478966,-0.9073374287308434,-0.07729366984128797,0.1953512693015664,-0.06481129127769308,-0.7577998450257023,0.31092521856424976,-0.518840446271643,-0.23318087287452083,0.2671605893221875,1.9793050134393562,-0.8306861199929284,0.6546626917665556,10,2,cluster_2,4
-0.4380307848217003,-0.0644113715283817,-0.38084719652308296,0.10925072063081398,0.0585313021620301,-0.18356861996665857,-0.22957067508066265,-0.3024682774444128,0.8161322142671029,-0.40540931495964905,0.8014574713959258,0.5858290270257079,-0.7846353980591431,-0.1772918752326539,-0.8548602312329956,11,2,cluster_2,4
3.4190726440629393,-0.877604151402234,-0.957309379774956,-0.9693528547554113,1.3678230544570074,0.9020399853642385,-0.41736743245229285,0.38117619084175663,-2.0291668253575548,0.6654601999729013,-0.8825365928442047,0.41540284892076706,-0.5849657270816626,0.47504204142740025,-1.5697808714098238,12,0,cluster_0,1
-0.6814395889406322,-0.10739633355589845,-0.18643527167057541,-0.057106108621552784,0.31032905675420935,-0.06139645725539117,-0.34365314362358257,-0.5897979542688284,1.424204406152337,-0.21889020286087493,-0.6994365334510145,-0.268901172918468,-0.5703106387007141,-0.5270591196810644,0.9479520189195114,13,2,cluster_2,4
-0.591579159222981,-0.03358181896461155,0.1253161555661502,0.694848117949255,-0.300577195715276,-0.11082778179800552,-0.27337620416018316,0.23758978767222225,-0.23549721456874673,-0.05452000711092818,0.1066381228035223,0.09326631905878083,1.323839174532541,-1.108357258948778,-0.4929759906863285,14,2,cluster_2,4
-0.715639896369241,-0.15799426938565503,-0.11330675435768654,0.18791150511742602,0.20026449602580468,-0.1389195572406032,-0.37685835980813387,0.18539968616629243,-0.12027059049803872,0.44673491910191254,-0.0027173983188477726,1.0805901415023527,-1.0911483051437487,-0.4743448939871136,-1.3501337509443678,15,2,cluster_2,4
-0.2904692815414411,0.7415234996295157,-0.4895661343655631,-0.02562213320886986,0.9937852859789466,0.21028318554557218,-0.11809925288471514,-0.8822590836370928,0.8988359432346705,1.8709583462410722,0.6910280192249185,0.7542384186386296,0.6369078297993523,0.2419136391094815,2.037308919109824,16,2,cluster_2,4
-0.18267434155120157,-0.2841208199589131,-0.21537167546127647,0.4739754406966718,0.2815616000619507,0.7619087649544343,-0.8572433134213978,-0.08786100328230155,0.8247461661398955,1.8779176122179915,0.7918301539076994,-0.7669814829686296,-0.1669979009425955,-0.7796059503303822,-0.599851826236391,17,2,cluster_2,4
0.25477738064607625,0.7367088929479364,-0.0323152680374614,0.7146143803694891,-0.7035676912762883,-0.2886599615687191,-0.7619971864669137,0.1074244337996307,-1.050913310009001,2.6207591861554547,0.5859719593073318,-2.6662729151070774,-2.7250726732391013,2.311903894404109,-1.6347366810692099,18,1,cluster_1,2
-0.27635150057255004,-0.2611936616585709,0.5753650858916918,1.6337103472266516,-1.7315279563294321,-0.9197380779071672,1.4795900281487235,0.7912870495435957,-0.2554876905602012,1.1191791796017851,-1.7301374414915538,0.4902905800445095,1.495469795311503,-1.2647982747160211,0.7788031898099542,19,4,cluster_4,3
-0.4379409133741153,-0.2626011441781783,-0.14469086353731717,0.009759971713605408,-0.022060783149742975,0.0007044741689577383,-0.2027582426457369,-0.00979905476278721,1.0325327398078759,0.21386913204297814,0.4088173704142334,-0.08334478057121877,0.7390091160242651,0.05348467477432426,0.02657610859316622,20,2,cluster_2,4
0.2383666803043288,2.329784228113885,-0.6414371416537472,-0.18327878499475642,0.8672072016795194,-0.7223813377244737,-0.43737234848532053,1.3149258583439856,-3.526331847256949,1.9240411125382542,-2.538270993300536,0.9438858659788605,0.8212232390114983,-2.219778158729731,1.7135373444668074,21,4,cluster_4,3
-0.6873495709156209,-0.2540175944996807,0.03672638579670338,-0.29905094469087823,-0.5318069080544241,-1.5356744697212974,0.4364347886291691,0.869950098671151,-1.122751954899877,-0.28116885270172715,0.35999105057665637,0.827566245409962,-0.9431920043717605,1.2587716952224328,1.5148469865825505,22,3,cluster_3,5
-0.4675515669071826,-0.1849967219778975,1.1308992870314813,0.5474504153723918,-0.15494476518475378,0.25013409682054755,-0.6367688621608432,0.7669146403154227,-1.1538111807487184,-1.0511887350228575,-0.10002241831446404,0.3402884170579512,0.022893618798216366,-0.5860671487620278,0.130253763971003,23,2,cluster_2,4
-0.4241144851887995,0.3123722056581397,-0.3187828868878202,-0.17006499409042278,0.04224896058171019,0.2195857280183501,0.2747536251407588,-0.26384178769528605,-0.5331282241919012,0.052562023472066184,1.2050613225196158,-0.07905904109431906,-1.40787492485542,-0.19695343122942505,0.3912395816110523,24,2,cluster_2,4
-0.6491756556753118,-0.2870504237684079,0.1539074610414095,0.26059284551096673,1.023942628178,-0.9681229500635335,-0.2804612612114773,1.3544838051661883,-1.2096327224394308,0.26284862270484294,0.20441212553176558,0.1802446839172437,1.1365837330688613,-0.8871641371598181,-0.9452455155285087,25,4,cluster_4,3
0.8695610903821239,-1.1206632382457908,-1.0727663566026804,-0.4486527839218489,-0.2811045031027649,0.5274082325428948,0.28097597684424797,-0.3317885476186457,1.4150449883391811,-0.4872654275418019,-0.045723204107792244,-0.36700062156906815,0.32018744578228603,0.01253881674581444,0.08203107884663925,26,0,cluster_0,1
1.7459978427423797,0.8726043705657158,-1.4756850928220628,-0.8271243980478705,0.05585947125486811,0.8226850777352064,0.575144838704707,0.09748051781374108,0.9981170450528903,-0.7583352600495518,0.28305489316078675,-0.44073167566812615,0.6878315589847852,0.10132578511041793,-0.12176499083238553,27,0,cluster_0,1
-0.222191178531579,0.09659305845644493,2.912221026096309,-1.8191551427292012,-1.422585622689792,-0.852357214308939,0.04489292778120737,-0.21762692458425614,0.07214285006778647,-0.4379529111977032,0.2396445020166904,0.19570278201423305,1.1670573600495133,0.43231331236976134,0.9919358747114424,28,3,cluster_3,5
-0.7179042084506905,-0.2966659943113034,-0.25574216272646993,0.3454845427346924,0.7042880245331782,-0.7769844105837292,-0.3456501514883801,0.00975039163630572,-1.0576764064869224,0.13642501275523422,0.8598681454015259,0.9041843755723329,-1.6392372089999199,1.1005176109579662,-1.2143041133550139,29,3,cluster_3,5
-0.39149004111165225,0.35416677801098767,0.07369274443185324,-0.15318494700037277,-0.6244003755185735,-1.1527531434744887,0.21312104788989897,1.974106575020039,0.41957077841693174,0.35788464096260103,0.28762317699454676,1.129730094469408,-0.45542716146947504,-0.1766867178061992,-0.206731382088144,30,3,cluster_3,5
1.2963097370645102,1.0393727231841297,6.445134731128409,-0.35567242955045647,0.7864432131319178,4.349084319614782,0.29143428727449605,-0.6920709593809973,0.3138051812096035,0.03675804948666202,1.7175271725310228,1.8089365010038645,0.6878832564484948,-0.17843547731251308,-0.19950800126819634,31,2,cluster_2,4
0.6809672484206677,2.4530344982309407,-0.21890157979486474,-1.227370615346524,-0.1637167900845328,0.7604754103967103,0.543288549125277,-0.47201564818098635,-0.2951044120761143,-0.28004290124776127,-0.03780763104329898,0.4345092702183507,-1.156347222949218,-1.489155870614319,-0.6023916591387403,32,2,cluster_2,4
-0.23133715559213924,-0.3133827083079032,-0.0409110856151804,0.6570318933650503,-0.7998621230804234,0.5072917981364845,0.08082998486604973,0.20521184052027455,-1.48179157409732,1.2427772351054653,1.5523289974496413,-3.7651220806785846,-0.9667795124374737,0.27110847197430965,0.37636554527367555,33,1,cluster_1,2
-0.5678047864620774,0.10082250815884874,-0.12617099791972358,-0.03726633027921354,0.4273073539930141,-0.21478875876796735,-0.41242009255013073,-0.37659596230882036,0.5466721898947662,-0.5049644917378943,-0.6077139385392433,-0.4001438352192985,-1.0543359786425084,-1.3455409381082517,-0.21154720360877072,34,2,cluster_2,4
0.582553827767524,2.733701476388906,-0.5350411719732275,0.13140421918223738,-0.1339842618196726,0.7831792864465956,-0.739280676471305,0.8077555688021173,-0.37522122235168853,-1.9455989437403247,0.005553192258683676,-0.36767962647103986,-0.03453118927857252,1.1681408820263157,-0.8697936960080896,35,2,cluster_2,4
0.5966776025473153,-0.07059179920540508,0.8436306392131534,-1.413722635646246,-0.7313860581646806,-1.1150967771872922,0.6425242259589352,0.13547357168842608,0.6444932397557376,-0.2402084731850962,0.9201454079020409,0.8643265658895011,0.3622012187018968,-0.7936441199013042,-0.225435329899839,36,3,cluster_3,5
0.40124572929624397,-0.7668011924264857,-0.9592524803254914,-0.04242527767242539,-1.4654372712392032,-1.9146855636877327,-0.2848650447058612,-0.7454573721532484,-0.2631309696065869,2.3930852329655603,0.830486677269216,0.6879549118597457,1.3205995189259296,0.571098232980357,-1.4710555173965514,37,3,cluster_3,5
-0.6440219857036265,-0.2666166108483461,-0.01858373818519378,0.20849167207983482,1.3131435090218782,-0.793005273580442,-0.06675845338077423,1.0457321160229835,-1.7697826541316348,-0.2031141978693567,0.3206338160973593,0.12825686207070583,0.19096743896652404,0.08876222463770383,-1.130083828613137,38,4,cluster_4,3
-0.8387896153311479,-0.33876456538501803,-0.16288667849581845,-0.18403227223550267,0.040871790297969474,0.15293638045265015,0.1813894566780787,-0.3063468591059401,0.40481724643357,-1.0488233462604197,-0.2730300277240473,-0.4092848972180551,-0.02924931555267975,-1.560067045121953,-0.4711886722152221,39,2,cluster_2,4
-0.8200638489286333,-0.2582619209150069,-0.15561028055078388,-0.5836905505731645,-0.7174928153655501,-1.799415703996482,0.7157078596649192,0.1862226898105123,-0.03636163364445409,-0.7936579164479144,-0.0912624307142587,0.7378186796311114,-1.1495692038073362,0.36222688401716174,-0.39020680131282237,40,3,cluster_3,5
-0.7370555798926683,-0.22183326605103168,0.04578551378956466,0.06254752657858326,1.3891400575940578,0.8177641731392269,-0.5022421262482095,-0.6541271660142053,0.2604412170989704,0.6549785742658262,-0.7976856943718952,-0.07012181617181622,0.2573270438980881,-1.2552900318290474,0.4007000983628495,41,2,cluster_2,4
-0.8286134963736859,-0.3723460276113449,-0.20313751366112584,-0.3292644787944972,-0.6747452601501503,-1.5725336705186994,0.6650198563079774,-0.030515795085904348,0.03226217916887766,0.32520343841167515,1.1797194913280813,0.8016397779199694,0.3398557350046983,-0.2751325629693153,-0.6043176406280404,42,3,cluster_3,5
-0.6900910191708194,-0.0344696894636708,-0.15655636325875313,-0.17231642472144792,0.20098076045831173,0.0885724572015051,0.078049872861952,-0.11252269092318774,0.6155204886361589,-0.8029904956172325,-0.09291592202307619,-0.4955308719838753,0.4317389799066393,-1.3498745796569944,-0.3849139187356584,43,2,cluster_2,4
-0.6536235886107117,-0.013258408413930809,-0.1406470408449164,-0.012814665635136236,0.275076233518001,-0.21165061697455992,-0.1129172742795117,0.10326101262030983,0.1775124625057481,0.12395055431497523,-0.43931499474327246,-0.08326358067383674,0.2629872328886593,-1.4437319886753708,-0.06595199415308392,44,2,cluster_2,4
-0.5268344254154581,0.24252428938470388,0.05468489179805096,0.4981650206176913,0.5429511983620371,-0.3237487705168059,-0.8713522373186713,1.5067026267930368,-2.3304611944229014,-3.5388004519594682,-1.069752882665331,-1.2425818603417313,0.720247245756217,0.749437168215374,-0.5867565644605544,45,2,cluster_2,4
-0.8500506952642195,-0.4076092002191307,-0.1919925012947798,-0.01301939483821609,0.08079075055361089,-0.22167408514197484,-0.14418556958783457,-0.6288540519601856,-0.4240761120633401,0.013710909663674773,0.006417592549295977,-0.04252523936724376,0.46969003769824075,0.6623066950566243,-0.25028747963580444,46,2,cluster_2,4
0.3255493527701411,2.6147629687927196,-0.8762856869984994,-0.8879654234462852,-0.052408889195225565,0.1860260213523459,0.36540060464491336,-1.0137880128527084,0.5960989484515106,-0.8778040928565354,-0.5298581054694692,-0.8995731542113008,0.07211739845288975,-0.03249455395213681,0.5939962054437775,47,2,cluster_2,4
0.08268816448824436,1.739458741740856,-0.40411422285102405,-0.25554786305017824,0.7419421462952541,-0.16392618793228733,-0.011338623854408163,2.210196634133956,1.201758404874078,-1.065080892948666,-1.0889586479959468,-0.39776334020525195,0.20409946066626827,1.2229923343342406,-1.4210903529394583,48,4,cluster_4,3
-0.5821852734766889,0.10139006795536394,-0.15491453768094637,-0.12364469931395951,0.23641111171577006,-0.2547299142197874,-0.03784560298247149,-0.32491820189435033,0.9502591327217073,0.1280177842388588,0.7225732229278041,0.07906944861163819,0.657658336994753,-0.3257109058212199,-0.278929142159716,49,2,cluster_2,4
-0.5856687663907767,-0.3575549733779167,-0.09565630824416248,0.714073725098659,0.29023140982813683,0.8079408706155855,-0.6295277672215387,-0.11667042263603991,-0.9200165273286292,-0.1546553311016762,1.855608056715834,-1.2744659527748428,0.6845256551353208,-0.5262033888656115,-0.5069842753054141,50,2,cluster_2,4
0.2758888010791655,-0.7195715475263841,-0.509696714597068,-0.2631319368344264,0.10640661014590896,-0.2206531811404955,-0.22802494255886915,-0.16858250295455232,0.9801334821834442,-0.442166817493975,-0.35508625679321254,0.6157978334367697,-0.7168826926474151,0.1642885593824691,0.16680304328811235,51,2,cluster_2,4
-0.7100665584917792,-0.15783185041669245,-0.20036378006922886,0.03463267243711164,0.35073652571911773,-0.23176399349971136,-0.4299020482960684,-0.23951568247796365,0.31293094996819043,0.7596573374595144,-0.7542046813272251,-0.24996959638229693,0.6678777013953229,-0.022814341679025886,0.22876247616611542,52,2,cluster_2,4
-0.5207541272117975,0.046638243766888576,-0.13984039915496665,0.6625103336099268,1.0720176108262383,1.0113437412133242,-1.1979210232576414,-0.8201586940889949,0.6158910788860892,0.7819586301392156,0.996441480194941,0.12166913594333456,-1.1446912370939735,-1.5714756622512582,-0.7067693633222821,53,2,cluster_2,4
-0.7685083653438806,-0.2003198753424023,-0.08548666487602527,-0.26033385401701664,0.3968503300995573,-0.26711964256588416,0.1742531101870124,-0.639306806319638,0.12537592989972457,-0.502177325035602,0.19850282358792,-0.18076826019134848,0.3810943853213823,-0.8760608209969443,-0.23166940754616583,54,2,cluster_2,4
-0.83700498847119,-0.29846602649045867,-0.15785847794049723,-0.07253791584946229,0.45095150530354094,-0.2532685469530473,-0.24543817048546004,-0.46254925233281047,-0.18844852457044953,-0.4553622374255094,-0.8568046867710943,0.22775263565290846,-0.8040676598656543,-0.39659110001720765,-0.7930497386570358,55,2,cluster_2,4
1.0090950040794329,0.7593294494164488,-1.1886360279946633,-0.5692772071365595,0.3945041768725774,0.32972997194277054,0.7450452560517499,-0.6610065266038226,-0.13915360414642333,0.39209246068837217,1.9182928847766585,0.5006084852602426,0.5557375281213939,-0.9043877845741746,0.519200187082061,56,3,cluster_3,5
-0.28363633273937167,0.3835780445080564,0.36343118121067836,0.5678071393882543,0.8894271675690499,-0.07971651668435172,-1.1838260233675213,3.7924232051788156,-1.698038969344585,2.176216784349798,-3.17929052088974,0.43920116421540323,1.370389950146251,-2.943760695563385,1.108727431562633,57,4,cluster_4,3
-0.6613511944828413,-0.2796268335570302,0.7846045771340837,-0.6405267923897796,-1.0285748179912415,-1.386389691481865,0.3311310414510408,0.36069655727085576,-0.21458937394231584,-0.6829950349870182,0.5759945330240931,0.15394250584619662,1.0966932542176282,-0.42488957864376975,0.16870704873407633,58,3,cluster_3,5
-0.5216683100252509,-0.19995225263702945,0.3048060845909728,2.169462086781905,-0.10428133752526625,-0.10232159982818886,1.3353809002074741,0.07090960097488255,-0.25322082336451013,0.07947835522133909,0.022765923461476288,0.14372117740603674,1.067283311965949,-0.8570777172240955,0.39762649803940553,59,2,cluster_2,4
1.7634507546374274,2.156060091268649,-1.21350527611568,0.6191481606362578,0.6109199408667568,2.90220639757213,-0.19601831828993815,-0.33190625429367643,0.16755503689186718,0.19016923393481996,2.2829816500044453,1.4262276628784318,-0.25500621398357853,-0.29519306938060613,-0.05135324234407555,60,2,cluster_2,4
0.3239583023669976,-0.8242744157057282,-0.4442100540557894,0.3189677334014282,0.365767622345981,0.6713527930374974,-0.9842918635298368,-0.8529175932467243,0.8446239184605512,-0.15791247068687467,0.09570978384020958,0.9634993478485296,-1.7528496739843349,0.19214794559177398,0.20117720046078078,61,2,cluster_2,4
0.21148909131323743,-0.7966714601412666,0.1918133305175749,-1.1619775612591614,-1.2886521579118067,-1.7244974766000776,0.13805872780120648,-0.7481080373127914,0.5816135776029409,-0.27307230224305,-1.0897518691347654,0.9484416891455949,-0.23519017582730511,0.2610926542941355,-0.20057003954827982,62,3,cluster_3,5
0.3577875799183166,0.22108504575784135,2.809955017463275,-1.7898205946390902,-0.15453401052231988,0.9892125458886205,0.1949362865345724,-0.12724818887939626,-0.2529262024582814,2.290442724001711,1.2215539769162334,-2.696525019387826,-0.41053278236596963,1.26760350586179,0.3743333956225277,63,1,cluster_1,2
0.0001379448652245548,-0.7949525832067211,-0.45189170896828956,-0.01905089465370839,0.8421053270473836,-0.8468979317358661,-0.22520748939095933,0.4787380688607493,-2.016360798761704,-1.047308280180258,-0.10723122626682012,0.8445595084521433,-0.5783846438432043,2.90289120574598,1.4608565557944437,64,3,cluster_3,5
-0.254154984716972,-0.35682463976155493,0.9067196743974035,-0.38772076893186147,1.9014454553885942,3.1169335968827583,-0.8134411587770148,-1.3852538783959056,-0.7687883981906016,1.4285307910130933,-0.5603044008369205,-5.000188809537453,0.07239757598300957,0.5812598576388377,1.0427983733303312,65,1,cluster_1,2
-0.7846578118969868,-0.1874255647059935,-0.2329873489399294,0.14819606119191361,0.7766426990457219,-0.47139843750103083,-0.27492460513968836,0.07717355612722178,-0.8178629512202737,-0.8801543058556213,-0.5002934413182087,-0.4851631363189519,0.9916104109091411,0.2831200931782503,0.09305155336929212,66,2,cluster_2,4
2.722256590417321,-2.1642456608033225,-0.8540796029882572,-1.1346890014649964,0.592322088515402,0.6990823667658553,0.22598782634440923,-0.7979427760426874,-1.8998842640899192,-0.8650036200693644,0.12863539621878253,-1.0263778762704545,2.804957710684788,0.9034046376184588,-0.3298855670635384,67,0,cluster_0,1
-0.3244189211266813,0.5949830876001322,-0.08737992757719988,0.03336967793694909,0.09212734630709722,0.27137241804029844,-0.07545110928689962,0.1307558565877288,0.4338607815117616,-0.05710664410930469,1.3479747690687764,0.12280841799540095,1.366815521500994,-0.25769276669195484,-0.1667012034942278,68,2,cluster_2,4
1.6405045793868165,-1.2673602817723084,-1.2361352597381674,-0.7178745108770268,-1.3235675435107555,-1.4801650573313576,-0.11809680587019088,0.06797646263287538,-0.6785997908790634,0.4473738271205927,-1.6032608309853746,0.9261617441354967,-1.0933553109474539,3.8185361431010634,4.26540873064277,69,0,cluster_0,1
-0.2053504385857486,0.16708299724810705,0.7636732751322293,1.1412848183023825,1.581524764147734,-1.1665938226548838,-1.9268722317201166,6.634177660021514,-3.12621514431168,7.081332171061479,-4.634420234982632,2.8857095849318393,2.9336880417143374,-2.4392949519243623,0.1771427693051894,70,4,cluster_4,3
-0.1333270716600473,0.6599750243398338,0.9716009210849369,-0.02139424617620061,1.7072980398728916,-1.909047841420518,-1.3923048067043484,3.3591865988857967,-2.738386379359097,3.42966444959837,-3.8404195360143927,1.4024834375826825,1.0106759635001474,-0.23233358962509784,0.004801069338484563,71,4,cluster_4,3
-0.26560506279930857,-0.030398228103718634,0.6354416504573023,-1.032681692957335,-0.49540230528744084,-1.0043637445040385,0.8495995038895391,0.36576943965288183,0.6876736951677348,-0.4046629187102751,0.9238447897327632,0.6490164815707518,0.1613643143635374,-0.00021274039018792182,1.5134312169658823,72,3,cluster_3,5
-0.4902031153885663,-0.2072392155460344,-0.4740962399569274,0.11638426178966325,0.20145277216553475,-0.7585105944623914,-0.193637568583731,-0.7560492985444794,-1.0563225680767394,-0.2126093359568625,0.8898424265884561,0.2613783744841412,-0.3173933305490795,0.2732571576108463,0.43442619916257447,73,3,cluster_3,5
-0.6570433276590268,-0.17276831711298163,0.7691538152005882,-0.5595573478355386,0.4355311154203418,-0.2614240387739181,-0.5169413118806037,-0.8531370547132217,0.2422553684341721,-0.4921302055489276,-1.23043426875838,-0.14531416891148285,-0.9759690286668231,-0.9965308020098926,-0.7406828654602526,74,2,cluster_2,4
-0.7403857011330792,-0.06612584682365623,-0.28634910836463057,0.08684001879960207,0.31715313754601004,-0.41552736102672383,-0.32752360008405507,-0.5577035096532688,-0.4616609678753828,-0.1371730726548402,-0.342851120993087,-0.3745516634196515,1.1033198609798287,-0.5751165474433478,-0.21701533465368433,75,2,cluster_2,4
0.35783108081827025,-0.5098079621806595,-0.8774460761207757,-0.14439413378370589,-1.124017205814432,-1.5570733510839845,0.03342437218598397,0.09203941630861265,1.5360856406267336,0.15708006306152328,0.601263956836173,1.4305102350466672,0.06553882345625181,2.3105595418698996,3.829412378577699,76,3,cluster_3,5
-0.648300080859691,-0.207565236364252,-0.32740870010992396,0.18477843472248193,-0.7622018303931053,-2.047947967882266,0.27350293637613876,0.38662460774000107,-1.2114194235675384,-0.25202363665132277,1.9939676348094444,0.04161308066521322,1.2037136902289138,0.19224497948166186,-0.2848370723105233,77,3,cluster_3,5
-0.6835632292943157,-0.3219224298777041,0.30235029567701455,1.3243494386560524,0.7071239558796955,-0.6193638625756013,2.26782534403518,-0.8864366464903226,-0.34678712018737023,-0.4209588922977097,0.2655274446960204,-0.09253090904878683,1.3468877816885987,-0.3538606987416142,-0.9459485474753587,78,2,cluster_2,4
0.6246155869194827,3.2332624724646157,-1.079407100402187,-0.35755561889257526,-0.22047671685355394,0.34448641896972243,-0.29470519518281263,-0.5104001252119083,0.1347687136149621,0.7001465043004808,-0.39201768795008635,-0.20835231075642227,1.1059655492424554,-1.0567286561207854,-0.12051919667069123,79,2,cluster_2,4
-0.543175144503202,-0.3257089851629139,-0.2216558121951982,0.3313717279785684,0.8356836837090549,0.34293601505934007,-0.556755305448016,-0.49977606427586296,-0.5905235298222753,-0.5335776175813955,0.5512093487850523,0.3825358923019988,-0.3244710395689939,-0.19976259082978198,-0.0510591116363792,80,2,cluster_2,4
