experiment_id,method,config,n_clusters,noise_ratio,coverage,silhouette,calinski_harabasz,davies_bouldin,mortality_separation,rank_silhouette,rank_calinski,rank_davies,rank_coverage,rank_noise,selection_score
gmm|n_clusters=3,gmm,"{""n_clusters"": 3}",3.0,0.0,1.0,-0.015142687033328809,198.9960537536064,5.660891065494625,,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.8222222222222222
gmm|n_clusters=4,gmm,"{""n_clusters"": 4}",4.0,0.0,1.0,0.022070770425371276,222.6892713051711,3.9314723222276573,,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.7555555555555555
kmeans|n_clusters=3,kmeans,"{""n_clusters"": 3}",3.0,0.0,1.0,0.058534050502427395,231.02381993308532,3.640559337653277,,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.6666666666666666
gmm|n_clusters=5,gmm,"{""n_clusters"": 5}",5.0,0.0,1.0,0.027114177233115357,267.41345250316044,3.2449790340677027,,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.6444444444444445
kmeans|n_clusters=5,kmeans,"{""n_clusters"": 5}",5.0,0.0,1.0,0.07713547570218703,338.51681615244246,2.642002637337544,,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
kmeans|n_clusters=4,kmeans,"{""n_clusters"": 4}",4.0,0.0,1.0,0.08530411096375258,384.25406176220486,2.514549433563639,,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4444444444444445
birch|n_clusters=4,birch,"{""n_clusters"": 4}",4.0,0.0,1.0,0.21915409936406485,378.39513583379204,1.962110299351424,,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.3777777777777778
birch|n_clusters=3,birch,"{""n_clusters"": 3}",3.0,0.0,1.0,0.2125498976245678,390.81670680371406,2.3749417610027295,,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.37777777777777777
birch|n_clusters=5,birch,"{""n_clusters"": 5}",5.0,0.0,1.0,0.22523231073786237,352.8283258610563,1.6673920799852275,,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.35555555555555557
